y,Voxel Count,Gray Levels,Energy,Entropy,Maximum Intensity,Mean Intensity,Median Intensity,Range,Mean Deviation,Root Mean Square,Standard Deviation,Skewness,Kurtosis,Variance,Uniformity,Volume mm^3,Volume cc,Surface Area mm^2,Surface:Volume Ratio,Compactness 1,Compactness 2,Maximum 3D Diameter,Spherical Disproportion,Sphericity,Autocorrelation,Cluster Prominence,Cluster Shade,Cluster Tendency,Contrast,Correlation,Difference Entropy,Dissimilarity,Energy (GLCM),Entropy(GLCM),Homogeneity 1,Homogeneity 2,IMC1,IDMN,IDN,Inverse Variance,Maximum Probability,Sum Average,Sum Entropy,Sum Variance,Variance (GLCM),SRE,LRE,GLN,RLN,RP,LGLRE,HGLRE,SRLGLE,SRHGLE,LRLGLE,LRHGLE,Extruded Surface Area,Extruded Volume,Extruded Surface:Volume Ratio,Box-Counting Dimension,Correlation Dimension
1,11610,238,71724259,74380.99855,231,71.00060293,71,281,26.30103816,78.59389289,33.71519642,-0.054393605,0.556968508,1136.71447,1181320,6028.786014,6.028786014,3953.190059,0.655719087,13.60472612,0.066537891,42.57636207,3.30E-05,0.405218884,151569409.2,1.18E+13,55975078777,285824024.3,12105101.38,28142.33364,70520.01993,263238.9231,18969.84615,-122598.821,907.3161624,387.6447561,-1.886793304,9874.307692,9874.307692,404.8923271,7.846153846,2408755.692,-53913.65666,1.83E+12,157200560.8,0.909188157,9.831782341,94.4378886,8864.349078,0.939892665,0.00041958,15568.06792,0.0003765,14252.29525,0.006185246,140695.1955,770286.7095,432784.271,1.77983989,2.157507505,-71.84021808
1,19440,206,85179415,142395.6405,166,58.74645062,61,216,23.65925788,66.18912297,30.5042897,-0.56547471,0.780103773,930.5116901,3755448,10715.77441,10.71577441,6181.767603,0.576884821,17.94899664,0.054974524,53.15523005,1.63E-05,0.380236519,222561126,1.15E+12,9470998415,98205568.86,15663137.85,-9107.212827,140000.4999,391325.6923,55293.38462,-248245.9038,1802.731736,812.5339633,-1.81750087,17186.61538,17186.61538,842.1716084,12.69230769,3854988,-110871.8076,1.17E+13,228832815.9,0.898529477,9.554860595,175.6050423,14292.54437,0.926111903,0.001257369,12957.54919,0.000791685,11888.42262,0.038030532,97264.74054,1089293.738,647868.3342,1.681350486,2.294886821,-78.67769734
1,25789,230,119105310,196634.1679,197,60.03435573,60,247,25.04987322,67.95586803,31.84854979,-0.000283228,0.271010673,1014.330124,6040451,15937.1109,15.9371109,7048.937988,0.442297103,24.45788311,0.08201636,52.21959389,8.42E-06,0.43447704,297277378.2,7.74E+11,4043604450,76128915.72,24607102.46,-21210.9805,196513.687,594912.9231,76180.38462,-349338.5117,2150.349135,918.5966943,-1.814123403,23276.69231,23276.69231,959.3461146,13,5167979.538,-156859.0957,2.17E+13,307309374.3,0.932257864,4.821544701,210.8862493,20287.61126,0.919411079,0.000333168,13159.63637,0.000305516,12344.63119,0.002502296,59131.47788,1728588.208,970729.4312,1.780710621,2.358825138,-80.9013696
1,49916,255,212526879,420529.0379,228,54.79543633,55,278,27.84180989,65.24568951,35.42810547,0.042944893,0.296342607,1255.150657,20340900,30847.13745,30.84713745,12178.83911,0.394812619,32.87779401,0.059575052,64.10307404,3.88E-06,0.390560343,552533971.4,4.36E+13,-2.14E+11,1138169844,58175111.23,-42398.29297,426466.2017,1271561.385,218874.3846,-764367.6012,4043.388169,1710.742141,-1.773153501,45861.61538,45861.61538,1788.216872,18.23076923,9827864.769,-346599.7256,1.27E+14,574709189.5,0.929692358,5.785627096,364.0121502,38795.99376,0.911861158,0.000849833,12506.90423,0.00077758,11775.62976,0.00830246,57096.85811,3254009.766,1752555.061,1.856723271,2.542742254,-88.11814174
1,28337,286,293248517,211861.9681,247,94.00299961,94,297,30.55479052,101.7251198,38.88501628,-0.104550378,0.399666285,1512.044491,5999159,14009.91097,14.00991097,7009.446456,0.500320557,21.58098638,0.064457277,56.55172581,1.08E-05,0.400950401,558341183,1.41E+13,74498392305,441419361.7,41783607,-9334.752549,209882.4156,804697.6154,67887.53846,-372519.0791,2018.430329,824.7797013,-1.846532196,25384.46154,25384.46154,863.2939675,10.30769231,7417670.077,-167149.5903,3.37E+13,576930897.2,0.920956475,5.7763339,194.6217877,22098.53928,0.93536583,0.00024847,22572.74533,0.000238166,20954.12238,0.001608949,121334.0676,2098299.656,1323449.352,1.585477868,2.382225817,-83.89880481
1,47337,210,226542252,411820.8245,174,63.39915922,64,224,22.00821546,69.17369442,27.68175933,-0.15949347,0.142593976,766.2797999,23031899,29416.09903,29.41609903,10732.38281,0.364847249,34.10981569,0.079165155,69.66715776,3.76E-06,0.429382845,583495220.9,7.49E+13,-3.41E+11,1624730569,39185152.31,-25777.44325,413087.7611,1030903.692,272587.3077,-750960.9713,4247.374265,1845.473907,-1.734005267,43646.53846,43646.53846,1925.393113,21.84615385,9980627.538,-343359.0023,2.02E+14,593248177.4,0.938207496,4.621701049,424.4344057,36815.50773,0.896486892,0.000162961,13624.05037,0.000152592,12880.41918,0.000755784,55037.85208,2963888.753,1875423.123,1.58038403,2.52482441,-89.80807849
1,28048,251,301670178,217749.9193,219,98.52559897,101,269,24.9144688,103.7063161,32.37596764,-0.632421996,1.303301305,1048.203281,7369908,14564.63308,14.56463308,8007.956798,0.549822076,20.52942557,0.046718222,59.44652871,1.15E-05,0.360159965,569501366.2,7.67E+12,48735986231,342674976,23206634.69,-2658.937553,212321.9409,587667.4615,91486.23077,-375273.3408,2412.895488,1052.847102,-1.799614045,24628.23077,24628.23077,1096.046543,14,7407303.769,-168252.7803,5.19E+13,578207483.9,0.911453056,8.14205852,238.2403147,21223.85443,0.926985059,0.000245501,23057.89111,0.000213176,21312.64485,0.004514879,156622.589,1889324.433,1440782.234,1.311318525,2.391776619,-84.25705075
1,42195,263,174812864,361892.7066,243,58.17409646,58,292,20.8922888,64.35837164,27.54542256,0.298115247,1.994154572,758.7503042,19822365,24506.56218,24.50656218,9372.328416,0.382441582,31.10349008,0.082503935,53.34934535,4.74E-06,0.435336306,471649997.6,5.19E+12,-37253904297,318214408.6,27243674.69,-24190.69366,366612.7446,786312.0769,267994,-654435.1846,4304.078237,1973.486074,-1.720668455,38652,38652,2063.441594,24.23076923,8401820.385,-296242.5679,1.37E+14,480585455.6,0.931883295,5.793063061,403.9429788,32103.16836,0.889757263,0.000254916,12533.79816,0.000242181,11735.21087,0.001213725,65404.11491,2258497.049,1438716.117,1.56980034,2.493535937,-86.83502075
1,28056,208,112607122,222366.1523,159,56.7077274,58,209,22.17134957,63.34824386,28.24693382,-0.248674491,0.402798656,797.8892702,8115292,16388.23699,16.38823699,8437.50011,0.514850994,22.30906856,0.050567964,70.35801838,9.53E-06,0.369792833,300064111.6,5.69E+11,-4409864323,63704971.46,28907207.38,-19178.55787,212058.8952,669918.9231,96290.84615,-389212.8907,2220.584385,934.9362273,-1.792355847,25006.84615,25006.84615,961.979214,14.46153846,5433974.154,-178216.5735,3.89E+13,311382107.9,0.912765637,8.790724935,260.0820335,21117.2725,0.919405694,0.000378285,12412.90925,0.000340149,11392.9821,0.004188151,101067.8986,1911259.875,944502.4165,2.023562716,2.39268837,-83.79057973
1,9055,175,31731185,58346.57404,143,53.3158476,55,193,20.52589522,59.19459435,25.72338664,-0.31323636,0.271227103,661.6926202,917745,13134.63556,13.13463556,5784.51227,0.440401429,22.99668624,0.100806419,49.89742348,1.02E-05,0.465403233,81982646.92,2.28E+12,15353309804,110347789.8,4536818.462,9670.461605,58279.94859,146956.4615,17844.15385,-99343.39003,932.2161573,433.7254601,-1.853647773,7930.923077,7930.923077,455.9740789,8.538461538,1583913.846,-43286.86085,9.67E+11,83840750.78,0.919586661,3.926353484,92.95595879,6945.571931,0.9255405,0.000608238,10563.75218,0.000578529,9720.15657,0.001224519,40270.63365,977408.132,709440.0336,1.377717757,2.090813816,-69.1678442
1,9216,205,90685976,56728.11038,201,93.98763021,95,248,25.41092851,99.19677414,31.72354847,-0.118443779,-0.033642772,1006.383528,759434,5695.3125,5.6953125,3098.583984,0.544058642,15.11821235,0.123309823,36.94123091,2.90E-05,0.497736197,100493511.8,5.77E+12,31346931010,181217820.5,10030188.54,26095.74766,55278.91496,225059.9231,13887.46154,-97087.20634,703.8522623,295.6366744,-1.906063335,8110.384615,8110.384615,307.0400998,6.538461538,1778355.769,-42782.36947,9.33E+11,105165293.6,0.931742447,3.819536591,76.30202645,7376.440335,0.938484909,0.000312494,12684.08176,0.000284617,12033.64208,0.002699841,37149.73369,785723.1812,535600.3876,1.466995169,2.09612641,-70.96532431
1,18837,224,79878322,134635.905,209,56.42819982,57,259,25.60243677,65.11528238,32.50168477,-0.126102008,0.26234675,1056.359513,3161161,14733.03661,14.73303661,7166.953548,0.486454608,22.36115705,0.066685765,54.4074404,1.00E-05,0.40551885,207258410.5,2.12E+12,15104675746,127413687.6,16694234.54,-12973.69475,135057.191,410621.9231,44919.46154,-235866.4848,1624.172674,706.0523204,-1.839033026,16817.92308,16817.92308,742.1843484,10.69230769,3654781.154,-104673.9294,7.14E+12,214381144.9,0.914661518,6.724628641,153.9622195,14370.28835,0.928475464,0.000716744,12621.21908,0.000635356,11683.79955,0.009068653,71298.6838,1432584.833,853302.2531,1.678871499,2.282368909,-76.5932282
1,39456,253,185862009,318593.4245,243,58.65878447,59,293,28.20932519,68.62943975,35.6337142,-0.013775375,0.147765573,1269.761588,12512416,30404.29855,30.40429855,13873.45952,0.456299279,29.71006061,0.03915327,81.74850855,4.55E-06,0.339564811,452679371.8,4.05E+12,-26792564236,229542618.5,50900336.15,-37263.06076,309059.5425,1042468.308,128839.3077,-557216.0195,2910.733214,1198.705188,-1.805116582,35081.92308,35081.92308,1244.766674,14.84615385,7819862.769,-252750.3619,6.21E+13,473847445.7,0.928016506,12.1257979,288.714294,30979.49088,0.923706641,0.000587904,13325.52422,0.000525171,12523.30662,0.00910227,129382.3514,3353756.9,1834342.591,1.82831545,NA,NA
1,30569,230,214623058,241857.5512,197,77.89734699,78,244,24.68376306,83.78544026,30.86975012,-0.107261735,0.005301242,952.9414726,8560311,18060.78613,18.06078613,7008.632813,0.388058015,27.82314219,0.107158284,59.29086144,6.52E-06,0.47497992,448146262.8,7.13E+11,640550351.7,84274120.8,22826570.69,-19975.07152,248944.8404,627150.2308,111628.5385,-436379.172,2852.354468,1263.03916,-1.787214242,27974.84615,27974.84615,1310.010272,14.92307692,6964117.462,-195407.0834,4.38E+13,455882122.7,0.932507275,5.87912114,250.1675268,23853.37129,0.911338032,0.000151394,16016.42898,0.000141576,15144.13067,0.000865562,76355.79893,1875870.992,1409954.863,1.330447549,2.400169493,-83.51540199
1,20670,244,168505435,149023.8264,212,83.44610547,85,262,26.97038879,90.28842672,34.48073964,-0.379970164,0.522689133,1188.921406,3650200,12561.67189,12.56167189,6175.015865,0.491575956,21.05622231,0.075793686,48.75941336,1.19E-05,0.423198718,352097276.4,9.34E+12,53350774199,330859148.6,22614319.23,1628.410348,148212.7249,506742,47841.92308,-261468.3117,1624.442691,682.9395904,-1.846080916,18492.38462,18492.38462,717.2657493,10.38461538,5030070,-116649.5318,1.53E+13,361842428.9,0.924132677,5.163161527,161.5068276,16189.63513,0.931524692,0.000267585,19251.59919,0.000247199,17970.08595,0.000881294,86760.7959,1571502.603,1056256.719,1.487803651,2.30450517,-80.06529346
1,64952,263,404699981,572027.8146,241,70.57696453,71,291,27.75315518,78.93034904,35.35034377,-0.104145257,0.319275273,1249.646805,34629846,35803.03391,35.80303391,14901.0032,0.416193869,33.35809349,0.04381729,94.19452961,3.53E-06,0.352545495,935326874.4,1.65E+14,-6.48E+11,2704858470,68559434.08,-42436.04443,576851.2301,1562444.385,357680.5385,-1030719.744,5423.391655,2322.562239,-1.746715269,59233.30769,59233.30769,2430.625225,22,14589583.92,-468032.5678,3.52E+14,957146911,0.934482526,13.62867086,473.636914,50899.51028,0.909198035,0.000479503,16036.69763,0.000434232,15166.42716,0.003587841,184630.6726,4024278.341,2559790.694,1.572112263,NA,NA
1,14387,186,60232858,101356.99,163,59.00173768,59,213,21.12111402,64.69930448,26.55959142,-0.00061206,0.049758359,705.4118966,2219425,10115.85938,10.11585938,4809.9375,0.475484813,20.02941315,0.104001509,39.72719472,1.43E-05,0.470269212,117541040.2,5.65E+11,5263431639,57120232.96,14424043.69,-9506.092933,96149.71821,340481.8462,32259.92308,-175980.2656,1130.680279,474.8343845,-1.844109186,12771.61538,12771.61538,504.6453648,9.923076923,2433698.923,-80217.42414,4.45E+12,123855041,0.924841815,4.056162386,140.1622503,11195.99028,0.925461555,0.000279014,9756.638809,0.00025068,9051.250085,0.001124251,40234.75825,1159690.875,599381.7188,1.934811888,2.218395289,-75.84703966
1,60096,300,705702168,507078.6863,250,99.74221246,100,300,33.01095108,108.3605094,42.3604201,-0.107258255,0.457830163,1794.405191,25068854,37138.18359,37.13818359,16886.31592,0.454688794,31.83384635,0.032395819,79.6937038,3.72E-06,0.318783857,1285645506,1.01E+13,-51158093662,413753613.4,89402495.31,-42138.97717,495544.8092,1689609.308,229339.5385,-885208.9821,4247.787927,1736.897666,-1.791921968,53191.84615,53191.84615,1812.676576,16.53846154,16258275.46,-400845.2658,2.94E+14,1320734085,0.920568376,15.1817325,379.1403094,46627.58556,0.927107653,0.000250622,24596.31752,0.000220445,22939.33082,0.005990435,305000.2991,5122472.278,3726014.832,1.374785799,NA,NA
1,14887,152,28905152,109522.6543,111,37.98911802,39,161,17.55457047,44.05678154,22.32630836,-0.334881444,0.342045649,498.4640449,2883227,9199.882507,9.199882507,4559.490967,0.495603174,18.87686072,0.100987555,37.82161886,1.63E-05,0.465681822,105610503.2,79758379036,-267173419.3,17496848.55,8000792.231,-9168.372338,107638.8759,258602.0769,47954.69231,-193704.9897,1498.706455,683.0103928,-1.793295063,13369.46154,13369.46154,709.6121549,12.69230769,2350929,-87409.34068,6.15E+12,108253820.5,0.921407335,4.248894421,172.2049235,11248.19183,0.906774625,0.000479987,8091.055137,0.000396301,7539.987493,0.004221012,27441.80107,760135.144,361491.6687,2.102773618,2.223012365,-75.19961187
1,76721,277,431053241,701517.436,250,67.30896365,67,300,26.00313485,74.95331881,32.98416618,0.101266802,0.40243952,1087.955219,51378619,47412.117,47.412117,14633.56934,0.308646191,44.71098435,0.081129773,80.32788793,1.98E-06,0.432905815,1046127029,5.31E+14,-1.71E+12,5711055403,77537791.31,-42070.28715,715616.1871,1843259.615,536124,-1291625.268,6528.388092,2777.528561,-1.721515221,71295.07692,71295.07692,2892.445341,25.15384615,16967467.31,-590065.1792,6.28E+14,1069182014,0.931766847,12.32040894,584.6364145,59026.40139,0.896514143,0.000215868,15157.06913,0.000200932,14214.02938,0.002987523,162987.2891,5044736.536,3215629.921,1.568817513,NA,NA
1,20191,231,94972330,144426.8941,211,59.21410529,59,261,27.55578857,68.57842226,34.60326481,-0.050245749,0.061684905,1197.385935,3357895,12477.6535,12.4776535,6340.704346,0.508164804,20.54942383,0.069072584,58.84327079,1.24E-05,0.410300364,232312640.2,2.39E+12,16623118161,136944011.4,26435563.38,-16404.99468,141822.9989,544268.9231,43118.30769,-253784.0463,1477.347725,607.2988506,-1.85843193,18072.76923,18072.76923,637.3817186,10,4030612.462,-113966.1826,8.95E+12,244166074.4,0.918511273,6.843190408,153.4031578,15632.73124,0.933732851,0.000612314,13381.51117,0.000496628,12474.34142,0.009047367,77218.73339,1517477.783,756212.1735,2.006682564,2.288719577,-77.03723336
1,51879,247,152472416,448504.3436,234,44.02378612,44,284,24.87508849,54.21254467,31.63711318,0.173483511,0.458099518,1000.906931,24605791,32776.68574,32.77668574,10727.82851,0.327300588,38.01738308,0.098411756,62.6530541,3.03E-06,0.461688432,466981779.6,1.21E+14,-4.99E+11,2166644362,46277640.38,-37926.86158,467183.0346,1171715.615,294446.1538,-835454.8355,4736.582878,2060.051015,-1.742315893,48705.84615,48705.84615,2171.625541,21.46153846,9289292.692,-379108.2938,1.44E+14,482733789.1,0.941641036,6.104051088,413.9282674,40599.44776,0.89333019,0.00059539,10138.05228,0.000562125,9595.745115,0.00298398,58112.81852,3020991.956,1516316.111,1.992323325,2.548606066,-87.42919303
1,34474,223,141156673,280330.1616,190,56.56079944,57,240,23.64927433,63.98437309,29.92422944,-0.068254601,0.234555103,895.4595076,11410596,22504.27001,22.50427001,9905.636698,0.440166986,27.52760301,0.058929811,63.48049946,5.94E-06,0.389145204,375334524.1,3.02E+12,-22651767984,200736463.4,33938319.77,-26153.19784,275198.1131,813305.6154,130853.1538,-498567.246,2804.891161,1186.70008,-1.7827375,31143.30769,31143.30769,1248.879229,15.23076923,6744713.615,-226735.3161,5.81E+13,388088106.9,0.923101205,8.518131934,295.9026397,26441.15105,0.912471383,0.000323882,12510.81013,0.000306568,11612.07282,0.001943027,96947.43503,2447538.427,1292610.306,1.893485156,2.439518172,-84.40460347
1,49840,218,215101262,435744.7441,201,59.2317817,60,251,22.36087601,65.6886596,28.41534711,-0.243337867,0.38978316,807.4319514,25337436,42322.69142,42.32269142,14538.04615,0.343504764,40.08614682,0.065929655,72.54717224,2.46E-06,0.403980374,581499666.8,9.52E+13,-4.16E+11,1896942574,45605715.92,-26851.36552,433781.9344,1132806.231,295623.2308,-794580.1691,4354.379649,1883.215918,-1.733008736,45857.07692,45857.07692,1982.629839,21.92307692,10220248.08,-364678.972,2.34E+14,594478919.5,0.932262171,5.798594179,441.2338931,38117.64885,0.893866527,0.000275798,12963.44582,0.000234865,12210.92788,0.004281613,62462.56685,3945072.159,2539132.209,1.55370884,2.5401101,-89.57191769
1,9188,216,55277066,56590.21209,208,70.85546365,71,256,24.97015907,77.56287772,31.55514632,-0.061301276,0.225906114,995.727259,772274,7257.382719,7.257382719,3683.97455,0.507617511,17.1656667,0.119141362,48.06989746,2.12E-05,0.492063163,103539501.8,6.82E+12,35282267139,195521755.7,6000665.308,24958.05339,58716.51674,170346.3846,15886.84615,-98376.01433,885.7196513,401.5779541,-1.879554822,8141.615385,8141.615385,416.0535688,7.230769231,1795999.308,-42508.82736,8.82E+11,106226329.1,0.899080024,7.671097662,77.98551688,6810.219408,0.937761629,0.000463168,12643.06486,0.00038841,11653.12261,0.003265062,74138.14639,666638.5126,516877.6218,1.289741487,2.099206185,-68.59644689
1,36181,240,254264947,289242.3022,207,76.25165142,78,257,27.53508139,83.82720322,34.8319929,-0.329049919,0.306689797,1213.267729,10836327,22359.16901,22.35916901,10721.33789,0.479505204,25.94466496,0.045879296,64.97168291,6.51E-06,0.357991114,564999364.2,1.34E+12,-5385685993,115845078.1,37797609.62,-25363.4526,287406.6327,846200.6923,124595.3077,-510682.2894,3021.589288,1304.540742,-1.794990005,32402.07692,32402.07692,1356.476978,14.61538462,8420543.154,-229953.8651,6.65E+13,579167650,0.920220016,5.323612005,271.0688029,27730.77627,0.921371821,0.000570276,17368.14003,0.000522,16267.9226,0.002463453,69598.80671,NA,NA,NA,NA,NA
